listingId,price,bathRoom,sameDayUpdate,age,housingComplex,authorizedRealtor,furnished,onlineVisit,hasBranded,hasUpdateBooster,attr_ADSL,attr_Balkon,attr_Çelik Kapı,attr_Isıcam,attr_Kablo TV-Uydu,attr_Mutfak Doğalgazı,attr_Panel Kapı,attr_Parke,attr_Seramik Zemin,attr_Otopark - Açık,attr_PVC Doğrama,attr_Cadde Üzerinde,attr_Caddeye yakın,attr_E-5'e yakın,attr_Manzara - Şehir,attr_Merkezde,attr_Minibüs / Dolmuşa yakın,attr_Otobana yakın,attr_Toplu Ulaşıma yakın,attr_Ankastre Mutfak,attr_Duşakabin,attr_Laminant Mutfak,attr_Denize yakın,attr_Açık Yüzme Havuzu,attr_Ebeveyn Banyolu,attr_Kartonpiyer,attr_Spot Işık,attr_Bahçeli,attr_Isı Yalıtım,attr_Manzara - Doğa,attr_Ahşap Doğrama,attr_Barbekü,attr_Teras,total_features,insaat_var_mi,floor_count,net,gross,kuzey,güney,doğu,batı,rental_amount,total_room_count,avg_area_per_room,clicked,SimplifiedSubcategory_diger,SimplifiedSubcategory_mustakil-ev,SimplifiedSubcategory_villa,district_name_Yalı,district_name_nadir mahalle,district_name_sıradan mahalle,district_name_sıradan üstü mahalle,district_name_çok nadir mahalle,district_name_çok çok nadir mahalle,district_name_çok çok çok nadir mahalle,county_name_Akyazı,county_name_Arifiye,county_name_Diğer,county_name_Erenler,county_name_Geyve,county_name_Hendek,county_name_Karasu,county_name_Kocaali,county_name_Pamukova,county_name_Sapanca,county_name_Serdivan,heating_name_Kombi,heating_name_Yerden Isıtma,buildState_name_İkinci El,usage_name_Boş,usage_name_Kiracılı,usage_name_Mülk Sahibi,credit_name_Uygun Değil,barter_name_Yapılır,roomAndLivingRoom_1+1,roomAndLivingRoom_2+0,roomAndLivingRoom_2+1,roomAndLivingRoom_3+1,roomAndLivingRoom_4+1,roomAndLivingRoom_4+2,roomAndLivingRoom_5+1,roomAndLivingRoom_5+2,roomAndLivingRoom_6+1,roomAndLivingRoom_6+2,roomAndLivingRoom_Diğer
153467-9,0.11124350883387028,0.11764705882352941,1,0.0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.7272727272727273,1,0.33333333333333337,0.1116279069767442,0.06337509211495955,1,1,1,1,0.0,0.1818181818181818,0.23958333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
116468-197,0.4407667299233564,0.23529411764705882,0,0.09230769230769231,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0.33333333333333337,0,0.33333333333333337,0.3162790697674419,0.24023581429624205,0,0,0,0,0.0,0.36363636363636365,0.40625,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76340-18875,0.10977242302543506,0.3529411764705882,1,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.33333333333333337,0.2697674418604651,0.2254974207811352,1,1,1,1,0.0,0.2727272727272727,0.4375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
54537-3302,0.052105859334775,0.11764705882352941,0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0.696969696969697,1,0.33333333333333337,0.12093023255813953,0.070744288872513,1,1,1,0,0.0,0.09090909090909091,0.40625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0-44187299,0.02827426923812466,0.11764705882352941,0,0.38461538461538464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.06060606060606061,0,0.33333333333333337,0.06325581395348838,0.06337509211495955,0,1,0,0,0.15000000000000002,0.09090909090909091,0.21250000000000002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
144488-214,0.04622151610103417,0.11764705882352941,0,0.12307692307692308,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.33333333333333337,0.0930232558139535,0.04863669859985269,0,0,0,0,0.24000000000000002,0.09090909090909091,0.3125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85563-1981,0.21716168704120511,0.23529411764705882,0,0.27692307692307694,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0.5757575757575758,0,0.33333333333333337,0.25116279069767444,0.21075902726602827,0,0,0,0,0.48000000000000004,0.2727272727272727,0.40625,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116767-750,0.05534224811333245,0.11764705882352941,1,0.07692307692307693,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.3939393939393939,0,0.5,0.08372093023255814,0.04863669859985269,0,1,0,0,0.0,0.1818181818181818,0.17708333333333337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130312-220,0.0921193933242126,0.0,0,0.7076923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.33333333333333337,0.2790697674418605,0.1960206337509214,0,0,1,0,0.0,0.2727272727272727,0.453125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67048-1279,0.12007002368448151,0.11764705882352941,1,0.015384615384615385,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15151515151515152,0,0.33333333333333337,0.2232558139534884,0.1621223286661756,1,1,1,1,0.0,0.2727272727272727,0.359375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
76340-18933,0.10683025140856466,0.47058823529411764,0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.33333333333333337,0.3627906976744186,0.28445099484156267,1,1,1,1,0.0,0.36363636363636365,0.46875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
153064-106,0.1362519675772688,0.11764705882352941,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.15151515151515152,1,0.16666666666666666,0.2232558139534884,0.1518054532056008,1,1,1,1,0.0,0.2727272727272727,0.359375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
76340-18943,0.07593744943142533,0.11764705882352941,1,0.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,1,0.33333333333333337,0.14883720930232558,0.10022107590272675,1,1,1,1,0.0,0.1818181818181818,0.3229166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
153064-104,0.19803757153154744,0.23529411764705882,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.36363636363636365,1,0.16666666666666666,0.21395348837209305,0.1518054532056008,0,1,1,0,0.0,0.36363636363636365,0.26875000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
76340-18940,0.05166453359224443,0.11764705882352941,1,0.3076923076923077,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,1,0.6666666666666666,0.14883720930232558,0.10022107590272675,1,1,1,1,0.0,0.1818181818181818,0.3229166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
153064-103,0.08035070685673094,0.11764705882352941,1,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,1,0.33333333333333337,0.13023255813953488,0.07811348563006643,0,1,0,1,0.0,0.1818181818181818,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144306-253,0.20539300057372348,0.23529411764705882,1,0.3076923076923077,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.42424242424242425,0,0.24999999999999997,0.25116279069767444,0.1960206337509214,0,0,0,0,0.0,0.2727272727272727,0.40625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
93427-1688,0.21716168704120511,0.3529411764705882,1,0.03076923076923077,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0.48484848484848486,0,0.33333333333333337,0.4,0.29918938835666953,0,1,0,1,0.7000000000000001,0.4545454545454545,0.4270833333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114945-1095,0.07152419200611972,0.11764705882352941,1,0.12307692307692308,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.4545454545454546,0,0.33333333333333337,0.24372093023255817,0.1960206337509214,1,0,1,0,0.30000000000000004,0.1818181818181818,0.5354166666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3006-6573,0.8820924724539182,0.3529411764705882,1,0.3230769230769231,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.3939393939393939,0,0.33333333333333337,1.0,1.0,0,0,1,0,0.0,0.9999999999999999,0.7604166666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
131612-1823,0.1906821424893714,0.3529411764705882,1,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.7272727272727273,0,0.33333333333333337,0.2697674418604651,0.21075902726602827,1,0,0,1,0.0,0.36363636363636365,0.34375,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0-44266303,0.0935904791326478,0.11764705882352941,0,0.46153846153846156,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.36363636363636365,0,0.33333333333333337,0.23255813953488375,0.16654384672070766,0,0,0,1,0.28,0.1818181818181818,0.5104166666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
146643-189,0.05166453359224443,0.11764705882352941,1,0.15384615384615385,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0.4545454545454546,1,0.33333333333333337,0.1116279069767442,0.06337509211495955,0,1,0,1,0.30000000000000004,0.1818181818181818,0.23958333333333337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
76340-18947,0.10535916560012945,0.3529411764705882,1,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.33333333333333337,0.2697674418604651,0.2254974207811352,1,1,1,1,0.0,0.2727272727272727,0.4375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
76340-18938,0.045044647454286005,0.11764705882352941,1,0.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,1,0.33333333333333337,0.0930232558139535,0.05600589535740612,1,1,1,1,0.0,0.09090909090909091,0.3125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
153064-102,0.17597128440501936,0.3529411764705882,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.33333333333333337,1,0.33333333333333337,0.23255813953488375,0.15917464996315422,0,1,0,1,0.0,0.2727272727272727,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
140868-1521,0.39810524147873544,0.11764705882352941,1,0.07692307692307693,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.36363636363636365,0,0.16666666666666666,0.2697674418604651,0.2254974207811352,1,1,1,1,0.0,0.36363636363636365,0.34375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93427-1687,0.07299527781455492,0.23529411764705882,1,0.15384615384615385,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.3939393939393939,0,0.33333333333333337,0.17674418604651163,0.12232866617538704,1,0,0,1,0.36000000000000004,0.2727272727272727,0.28125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128798-271,0.19803757153154744,0.23529411764705882,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.09090909090909091,0,0.33333333333333337,0.28279069767441867,0.24023581429624205,1,0,1,1,0.4,0.2727272727272727,0.45937500000000003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
131612-1821,0.20245082895685307,0.3529411764705882,1,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.7272727272727273,0,0.33333333333333337,0.32558139534883723,0.25497420781134894,0,1,1,1,0.0,0.4545454545454545,0.34375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
115668-2231,0.05034055636465275,0.11764705882352941,1,0.07692307692307693,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.21212121212121213,0,0.33333333333333337,0.08372093023255814,0.04863669859985269,0,1,1,1,0.0,0.1818181818181818,0.17708333333333337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
121878-438,0.08476396428203657,0.11764705882352941,0,0.0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0.5757575757575758,1,0.33333333333333337,0.12093023255813953,0.07811348563006643,1,1,1,1,0.0,0.1818181818181818,0.2604166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
137862-52,0.056813333921767656,0.11764705882352941,0,0.07692307692307693,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.42424242424242425,0,0.33333333333333337,0.13023255813953488,0.08548268238761986,0,1,0,0,0.0,0.1818181818181818,0.28125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
84727-1797,0.0685820203892493,0.11764705882352941,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.2727272727272727,1,0.16666666666666666,0.12093023255813953,0.070744288872513,1,1,1,0,0.0,0.1818181818181818,0.2604166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
131612-1782,0.12448328110978714,0.3529411764705882,0,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.696969696969697,0,0.33333333333333337,0.2697674418604651,0.21075902726602827,0,1,0,0,0.0,0.2727272727272727,0.4375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
114945-1083,0.1171278520676111,0.3529411764705882,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.33333333333333337,0.28837209302325584,0.2254974207811352,1,1,1,1,0.0,0.36363636363636365,0.36875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
85563-1977,0.5143210203451167,0.23529411764705882,0,0.3076923076923077,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0.6666666666666667,0,0.33333333333333337,0.38139534883720927,0.3434045689019901,1,1,1,1,1.0,0.4545454545454545,0.40625,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130421-2671,0.10094590817482384,0.11764705882352941,1,0.27692307692307694,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.5,0.2418604651162791,0.17391304347826111,0,1,0,1,0.0,0.2727272727272727,0.390625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122389-890,0.3657413536931609,0.3529411764705882,1,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.36363636363636365,0,0.16666666666666666,0.5023255813953489,0.43920412675018483,0,1,0,0,0.0,0.2727272727272727,0.828125,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153064-78,0.095061564941083,0.11764705882352941,1,0.0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,1,0.33333333333333337,0.21395348837209305,0.1518054532056008,1,1,1,1,0.0,0.2727272727272727,0.34375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154348-81,0.13183871015196316,0.23529411764705882,0,0.046153846153846156,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0.5151515151515151,0,0.33333333333333337,0.25116279069767444,0.18128224023581455,1,0,0,0,0.0,0.36363636363636365,0.31875000000000003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122716-1064,0.049457904879591626,0.11764705882352941,1,0.06153846153846154,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.7272727272727273,1,0.33333333333333337,0.13023255813953488,0.07811348563006643,1,1,1,1,0.0,0.1818181818181818,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
146448-50,0.2833605484207894,0.11764705882352941,0,0.18461538461538463,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.36363636363636365,0,0.33333333333333337,0.2232558139534884,0.15917464996315422,0,0,0,0,0.0,0.2727272727272727,0.359375,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
92924-154,0.07152419200611972,0.11764705882352941,0,0.07692307692307693,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.4545454545454546,0,0.16666666666666666,0.10232558139534885,0.06337509211495955,1,0,0,1,0.34,0.1818181818181818,0.21875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144178-365,0.07152419200611972,0.11764705882352941,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.33333333333333337,0.14883720930232558,0.09579955784819469,0,0,0,0,0.0,0.2727272727272727,0.234375,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0-43754165,0.22451711608338115,0.23529411764705882,0,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.030303030303030304,0,0.33333333333333337,0.17674418604651163,0.12232866617538704,1,1,1,1,0.0,0.36363636363636365,0.21875,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0-41966516,0.17597125498330318,0.23529411764705882,0,0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06060606060606061,0,0.33333333333333337,0.1916279069767442,0.13706705969049393,0,0,0,0,0.0,0.2727272727272727,0.30625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0-40319882,0.08770613589890698,0.23529411764705882,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12121212121212122,0,0.33333333333333337,0.3441860465116279,0.25497420781134894,0,0,1,1,0.0,0.4545454545454545,0.36458333333333337,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54537-3456,0.03989584712476278,0.11764705882352941,0,0.07692307692307693,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.36363636363636365,1,0.33333333333333337,0.10232558139534885,0.05600589535740612,1,1,1,0,0.0,0.09090909090909091,0.34375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61168-9539,0.08594083292878474,0.11764705882352941,0,0.2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.42424242424242425,0,0.5,0.26046511627906976,0.18865143699336798,0,1,1,0,0.4,0.2727272727272727,0.421875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
